Customer ID,Age,Number of Dependents,Population,Satisfaction Score,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender_Female,Gender_Male,Gender_nan,Married_No,Married_Yes,Married_nan,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Offer_nan,Phone Service_No,Phone Service_Yes,Phone Service_nan,Multiple Lines_No,Multiple Lines_Yes,Multiple Lines_nan,Internet Service_No,Internet Service_Yes,Internet Service_nan,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Internet Type_nan,Online Security_No,Online Security_Yes,Online Security_nan,Online Backup_No,Online Backup_Yes,Online Backup_nan,Device Protection Plan_No,Device Protection Plan_Yes,Device Protection Plan_nan,Premium Tech Support_No,Premium Tech Support_Yes,Premium Tech Support_nan,Streaming TV_No,Streaming TV_Yes,Streaming TV_nan,Streaming Movies_No,Streaming Movies_Yes,Streaming Movies_nan,Streaming Music_No,Streaming Music_Yes,Streaming Music_nan,Unlimited Data_No,Unlimited Data_Yes,Unlimited Data_nan,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Contract_nan,Paperless Billing_No,Paperless Billing_Yes,Paperless Billing_nan,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Payment Method_nan,Churn Category
7402-EYFXX,46.747821249768215,0.0,15438.0,1.0,0.0,22.0,22.905796402744283,19.0,101.35,2280.6734637493114,0.0,0.0,227.26,2544.36,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,-1
9866-OCCKE,72.0,0.0,7527.0,4.0,0.0,57.0,9.1,20.32486556647506,79.75,4438.2,0.0,0.0,518.6999999999999,4956.9,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
7873-CVMAW,45.0,0.0,4176.0,3.0,0.0,1.0,20.3,16.0,50.15,50.15,0.0,0.0,20.3,70.45,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,-1
6365-MTGZX,71.0,0.0,12884.0,4.0,0.0,1.0,22.905796402744283,21.0,46.3,46.3,0.0,0.0,11.51,57.81,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
4274-DRSQT,75.0,0.0,12884.0,4.0,1.0,32.53866122751715,26.82,18.0,68.45,4014.0,0.0,0.0,1501.92,5515.92,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2504-DSHIH,46.747821249768215,0.0,21157.0,3.2495827925088077,0.0,7.0,11.01,20.32486556647506,51.3,2280.6734637493114,0.0,0.0,77.07,3044.441077322452,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
2894-QOJRX,36.0,0.0,31727.0,3.2495827925088077,0.0,27.0,20.18,0.0,19.15,501.35,0.0,0.0,750.3808752086055,3044.441077322452,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,-1
8610-ZIKJJ,46.747821249768215,0.0,2633.0,5.0,6.0,18.0,31.79,19.0,78.2,1468.75,0.0,0.0,572.22,2040.97,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,-1
5876-HZVZM,26.0,0.0,3749.0,3.2495827925088077,0.0,5.0,22.905796402744283,0.0,20.05,95.55,0.0,0.0,110.8,206.35,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2294-DMMUS,42.0,0.0,28858.0,3.0,0.0,32.53866122751715,22.905796402744283,20.32486556647506,64.5932226960874,2280.6734637493114,0.0,0.0,750.3808752086055,3044.441077322452,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
6195-MELTI,32.0,0.0,29895.0,1.0,0.0,32.53866122751715,22.905796402744283,20.32486556647506,64.5932226960874,2280.6734637493114,0.0,0.0,750.3808752086055,3044.441077322452,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2
6906-ANDWJ,58.0,0.0,23.0,1.0,1.0,28.0,22.905796402744283,13.0,81.05,2227.1,0.0,0.0,471.80000000000007,2698.9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,-1
7044-YAACC,37.0,0.0,29539.0,5.0,8.0,14.0,45.57,10.0,64.5932226960874,1185.0,0.0,0.0,637.98,3044.441077322452,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,-1
1429-UYJSV,46.747821249768215,0.0,22072.755476229107,1.0,0.0,32.53866122751715,5.33,52.0,55.1,113.35,0.0,0.0,10.66,124.01,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
7434-SHXLS,30.0,0.0,3376.0,5.0,0.0,32.53866122751715,22.905796402744283,20.32486556647506,64.5932226960874,2280.6734637493114,0.0,0.0,750.3808752086055,3044.441077322452,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-1
9283-LZQOH,34.0,0.0,435.0,3.0,0.0,32.53866122751715,29.49,2.0,43.8,592.65,0.0,0.0,383.37,976.02,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
7162-WPHPM,39.0,0.0,1022.0,3.0,0.0,1.0,9.05,21.0,75.7,2280.6734637493114,0.0,0.0,9.05,84.75,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,3
7890-VYYWG,42.0,0.0,2020.0,1.0,0.0,32.53866122751715,0.0,30.0,33.9,298.45,0.0,0.0,0.0,298.45,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,3
2662-NNTDK,38.0,3.0,22072.755476229107,3.2495827925088077,0.0,32.53866122751715,22.905796402744283,20.32486556647506,64.5932226960874,2280.6734637493114,0.0,0.0,750.3808752086055,3044.441077322452,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
6789-HJBWG,62.0,0.0,46086.0,3.0,1.0,6.0,31.7,0.0,64.5932226960874,2280.6734637493114,0.0,0.0,190.2,336.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
4086-YQSNZ,77.0,0.0,28434.0,3.0,0.0,57.0,2.21,11.0,64.5932226960874,5625.55,0.0,0.0,125.97,5751.52,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
9863-JZAIC,55.0,0.0,54701.0,3.2495827925088077,8.0,72.0,5.32,20.32486556647506,92.0,6782.15,0.0,10.0,383.04,7175.19,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
4003-OCTMP,28.0,0.0,26580.0,3.0,0.0,67.0,35.99,73.0,60.5,3870.0,0.0,0.0,2411.33,6281.33,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
8473-VUVJN,79.0,0.0,46086.0,3.0,0.0,5.0,0.0,15.0,45.7,198.0,0.0,0.0,0.0,198.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
9103-CXVOK,71.0,0.0,55306.0,2.0,0.0,1.0,42.5,8.0,85.0,85.0,0.0,0.0,750.3808752086055,127.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
5146-YYFRZ,71.0,0.0,27424.0,4.0,0.0,48.0,5.87,20.32486556647506,99.0,4744.35,0.0,0.0,750.3808752086055,5026.110000000001,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
4188-PCPIG,67.0,0.0,24443.0,3.2495827925088077,0.0,5.0,45.72,6.0,89.5,477.7,0.0,0.0,228.6,706.3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,-1
3675-EQOZA,46.747821249768215,0.0,22072.755476229107,1.0,0.0,4.0,12.43,0.0,20.35,76.35,0.0,0.0,49.72,126.07,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,4
8234-GSZYK,28.0,3.0,48867.0,5.0,0.0,8.0,22.905796402744283,0.0,19.45,2280.6734637493114,0.0,0.0,15.6,174.79999999999998,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0743-HNPFG,25.0,0.0,36517.0,4.0,0.0,63.0,22.73,73.0,105.4,6713.2,0.0,130.0,1431.99,8275.19,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
6551-VLJMV,61.0,0.0,626.0,3.2495827925088077,10.0,24.0,22.905796402744283,30.0,74.4,1712.9,0.0,0.0,750.3808752086055,2501.54,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
6953-PBDIN,72.0,0.0,752.0,1.0,0.0,32.53866122751715,22.905796402744283,20.32486556647506,64.5932226960874,2280.6734637493114,0.0,0.0,750.3808752086055,3044.441077322452,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
8361-LTMKD,46.747821249768215,0.0,1022.0,3.0,0.0,32.53866122751715,22.905796402744283,9.0,56.7,1652.95,0.0,0.0,680.6700000000001,2333.62,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
7072-MBHEV,58.0,1.0,22072.755476229107,4.0,0.0,54.0,20.93,11.0,105.85,5826.65,0.0,10.0,1130.22,6966.87,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
5349-AZPEW,73.0,0.0,28450.0,4.0,0.0,71.0,34.36,13.0,99.65,6951.15,3.33,0.0,2439.56,3044.441077322452,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,-1
3976-HXHCE,21.0,0.0,22072.755476229107,3.0,0.0,23.0,43.77,20.32486556647506,24.8,615.35,0.0,0.0,1006.71,1622.06,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3583-EKAPL,28.0,0.0,34398.0,1.0,0.0,32.53866122751715,22.905796402744283,20.32486556647506,64.5932226960874,2280.6734637493114,0.0,0.0,750.3808752086055,3044.441077322452,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
8150-QUDFX,36.0,1.0,407.0,3.0,4.0,72.0,20.56,0.0,24.45,1709.1,0.0,0.0,1480.32,3189.42,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,-1
2050-ONYDQ,19.0,0.0,6787.0,5.0,2.0,32.53866122751715,22.905796402744283,20.32486556647506,64.5932226960874,935.9,0.0,0.0,468.96,1404.86,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1442-BQPVU,39.0,0.0,22072.755476229107,3.2495827925088077,0.0,4.0,9.98,13.0,64.5932226960874,201.1,0.0,0.0,39.92,241.02,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,-1
4537-CIBHB,46.747821249768215,0.0,28991.0,3.0,0.0,32.53866122751715,22.905796402744283,20.32486556647506,64.5932226960874,2280.6734637493114,0.0,0.0,750.3808752086055,3044.441077322452,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1272-ILHFG,60.0,2.0,202.0,5.0,6.0,48.0,18.64,0.0,64.5932226960874,1027.25,0.0,0.0,894.72,1921.97,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
8720-RQSBJ,57.0,0.0,350.0,3.0,0.0,3.0,22.905796402744283,6.0,101.55,298.35,0.0,0.0,65.58,363.93,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
0014-BMAQU,76.0,0.0,38169.0,3.2495827925088077,0.0,13.0,1.47,5.0,89.05,1169.35,0.0,0.0,19.11,1188.4599999999998,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
3716-BDVDB,46.747821249768215,0.0,7831.0,5.0,0.0,5.0,10.99,29.0,44.05,202.15,0.0,0.0,54.95,257.1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
8329-IBCTI,33.0,0.0,36349.0,3.2495827925088077,0.0,3.0,2.78,0.0,19.45,69.25,0.0,0.0,8.34,77.59,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,-1
2606-RMDHZ,57.0,0.0,22072.755476229107,3.2495827925088077,1.0,14.0,44.95,19.0,44.6,641.25,0.0,0.0,629.3000000000001,1270.5500000000002,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
5077-DXTCG,21.0,1.0,7936.0,4.0,8.0,61.0,42.11,0.0,19.1,2280.6734637493114,0.0,0.0,2568.71,3712.51,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
9710-ZUSHQ,26.0,0.0,1943.0,1.0,1.0,13.0,22.905796402744283,52.0,64.5932226960874,1215.6,0.0,0.0,750.3808752086055,1781.88,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,5
2599-CIPQE,46.747821249768215,0.0,3745.0,3.2495827925088077,1.0,30.0,4.82,41.0,85.0,2624.25,0.0,0.0,144.60000000000002,2768.85,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,5
8974-OVACP,46.747821249768215,0.0,61872.0,5.0,8.0,72.0,35.07,53.0,80.8,5728.55,0.0,0.0,2525.04,8253.59,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
3648-GZPHF,46.747821249768215,0.0,1279.0,5.0,0.0,44.0,0.0,3.0,49.05,2265.0,0.0,0.0,0.0,2265.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
6504-VBLFL,46.747821249768215,0.0,22072.755476229107,4.0,10.0,71.0,18.41,0.0,64.5932226960874,1379.6,0.0,0.0,1307.11,2686.71,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
4667-QONEA,24.0,0.0,22072.755476229107,4.0,5.0,55.0,36.17,69.0,59.45,3157.0,0.0,0.0,1989.35,5186.35,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,-1
3097-NQYSN,53.0,0.0,20637.0,3.0,0.0,32.53866122751715,7.74,0.0,19.15,638.0,0.0,0.0,750.3808752086055,908.9,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3012-VFFMN,68.0,0.0,13422.0,3.0,0.0,1.0,43.61,2.0,91.3,91.3,0.0,0.0,43.61,134.91,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,3
2307-FYNNL,22.0,0.0,46828.0,2.0,0.0,1.0,19.85,0.0,20.5,20.5,0.0,0.0,19.85,3044.441077322452,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,3
9272-LSVYH,41.0,2.0,4602.0,3.2495827925088077,9.0,32.53866122751715,9.09,16.0,84.75,2839.45,0.0,0.0,309.06,3148.51,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
4404-HIBDJ,41.0,0.0,22072.755476229107,3.2495827925088077,1.0,48.0,23.95,30.0,82.05,4029.95,0.0,0.0,1149.6,5179.549999999999,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
8972-HJWNV,46.747821249768215,0.0,41698.0,3.0,0.0,6.0,46.59,7.0,78.65,483.3,0.0,0.0,279.54,772.84,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9650-VBUOG,49.0,0.0,87383.0,4.0,6.0,72.0,46.1,23.0,64.5932226960874,7323.15,0.0,0.0,3319.2000000000003,10642.35,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
5067-WJEUN,38.0,3.0,63288.0,3.0,0.0,53.0,33.74,20.32486556647506,64.5932226960874,5036.9,0.0,0.0,750.3808752086055,3044.441077322452,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-1
1347-KTTTA,46.747821249768215,0.0,27614.0,3.0,0.0,20.0,28.57,15.0,96.55,1901.65,0.0,0.0,571.4,3044.441077322452,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
3923-CSIHK,30.0,1.0,8870.0,4.0,0.0,42.0,18.93,20.32486556647506,54.5,2301.15,0.0,0.0,795.06,3096.21,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
3692-JHONH,46.747821249768215,0.0,31453.0,3.2495827925088077,0.0,32.53866122751715,22.905796402744283,20.32486556647506,64.5932226960874,2280.6734637493114,0.0,0.0,750.3808752086055,3044.441077322452,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
